train_folder,file_name,window_id,CH1_rms,CH1_kurtosis,CH1_skewness,CH1_peak,CH2_rms,CH2_kurtosis,CH2_skewness,CH2_peak,CH3_rms,CH3_kurtosis,CH3_skewness,CH3_peak,CH4_rms,CH4_kurtosis,CH4_skewness,CH4_peak,Torque[Nm],TC SP Front[¡ÆC],TC SP Rear[¡ÆC]
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325134839.tdms,9,0.305194986,0.002190351,-0.016808485,1.308677404,0.364703371,-0.035241459,-0.004406062,1.450339506,0.760673723,0.124061427,0.014394349,3.441077322,0.316982128,-0.002887122,-0.0247204,1.29548386,-5.471037,110.287,130.8534
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325134839.tdms,10,0.311708031,0.025007014,-0.002776172,1.342908474,0.43589108,-0.109035911,0.005396406,1.684608081,0.740636194,0.193322877,-0.008282902,3.295611229,0.337898221,-0.057150286,0.022292501,1.498152707,-5.471037,110.287,130.8534
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,1,0.315215057,0.056510282,0.017418306,1.46275886,0.387802899,0.020523054,-0.01127998,1.476542502,0.74079955,0.224786035,-0.024160228,3.664096367,0.339325378,0.018572078,-0.014076903,1.449793776,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,2,0.315767517,0.012880116,-0.000743819,1.187880705,0.382653115,-0.08881382,0.002886871,1.467501093,0.754237777,0.208262772,0.006252337,3.13811015,0.333544991,0.007095522,0.00068694,1.46534495,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,3,0.31253501,-0.035845127,-0.025288029,1.424841018,0.397446397,0.017207735,0.030838957,1.597166514,0.74092799,0.277210407,0.008683387,3.318880835,0.346335376,0.095519711,-0.023273867,1.570945373,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,4,0.3136656,-0.021351527,0.003773949,1.304462447,0.397870253,0.026560905,0.018127988,1.665017005,0.74097651,0.288097253,-0.011624611,3.520350787,0.343516159,-0.016112443,-0.022484216,1.409429505,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,5,0.31601535,0.008347503,-0.008130306,1.256847714,0.424700279,-0.18332997,0.003754798,1.607345005,0.736682407,0.379261487,-0.009528775,3.314935685,0.350936508,-0.012582903,-0.032801277,1.669852387,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,6,0.316064562,0.044771319,0.031000467,1.424725235,0.390044357,-0.137304243,0.003930832,1.462446176,0.750384392,0.361343893,-0.021509585,3.943475434,0.338318912,0.01241771,0.023307237,1.375048054,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,7,0.310459119,0.072307015,0.003399791,1.399232261,0.396100692,0.099317122,0.001325195,1.740033505,0.739368242,0.202826733,-0.013128873,3.711258053,0.345862355,-0.002021187,0.00181723,1.316162541,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,8,0.312515031,0.051588439,-0.022100361,1.275979347,0.373018717,0.049004559,0.005747978,1.634755439,0.740865507,0.168322988,-0.014600202,3.643098618,0.332602881,0.061268211,0.006560419,1.496627537,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,9,0.313686065,0.024118448,0.018999888,1.333255131,0.394489594,-0.02048208,0.002419224,1.628929295,0.752632529,0.139961417,-0.023089449,3.53491224,0.342459863,0.001035926,0.016214192,1.379268559,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325135839.tdms,10,0.313173408,0.026632326,-0.0034381,1.245304875,0.352042603,-0.049911305,-0.034425573,1.399699795,0.747907826,0.201543295,0.0120257,3.110418975,0.33283168,0.072810786,-0.000179361,1.617011215,-7.598826,109.7932,128.9046
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,1,0.316822896,0.085539654,-0.023899697,1.382639433,0.408020432,0.034153056,0.017525668,1.637489987,0.77797091,0.179277859,-0.015618116,3.82835241,0.342204312,0.15005958,0.013058132,1.666365135,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,2,0.315038385,-0.007955877,0.00937802,1.340613283,0.424954726,0.005473155,-0.006501486,1.717547163,0.769226988,0.262310955,-0.008816194,3.385436505,0.347914002,0.020044669,0.011340349,1.48318748,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,3,0.314421479,-0.034869596,0.001826548,1.212869678,0.443327867,-0.067230042,-0.004082984,1.750430861,0.773738901,0.599233468,0.015772732,4.164850958,0.35615111,-0.035339031,-0.030913338,1.501376212,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,4,0.31395277,0.141236273,0.008287555,1.349831095,0.39965688,-0.081631707,-0.027573033,1.656676939,0.760459027,0.317618499,-0.023979883,3.371444167,0.338012071,0.055568917,-0.017350184,1.513899824,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,5,0.317074364,0.088615179,0.019844469,1.566732747,0.382308865,-0.035418373,-0.010813973,1.720113262,0.763059296,0.314926657,-0.016966933,3.772058646,0.332048489,0.020362336,-0.026700281,1.443904386,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,6,0.31470011,0.026253373,-0.011449287,1.262701677,0.388200849,-0.021241765,-0.01358791,1.624825318,0.766903242,0.257411688,-0.006223775,3.248702979,0.333854065,0.022890579,0.006990837,1.563104483,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,7,0.319613729,0.06801044,0.027458123,1.391259218,0.402232158,-0.04948701,-0.010075417,1.676455934,0.766446214,0.061616182,-0.013241733,3.199098773,0.341222292,-0.030896359,-0.011111849,1.523333584,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,8,0.311956899,-0.046358141,0.00605152,1.244397395,0.46325742,-0.10049516,-0.000681296,1.843758127,0.763229553,0.236955765,-0.011376188,3.692623429,0.358496665,0.012676248,-0.01134888,1.437703703,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,9,0.312119271,0.000886096,0.008253552,1.458766801,0.421192614,-0.083917906,-0.023464902,1.57991743,0.763916777,0.032726858,0.016694947,3.925158042,0.340053402,-0.053777313,0.00333279,1.37487014,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325140839.tdms,10,0.320521697,0.027791044,0.004528383,1.298142443,0.447056935,-0.040049355,-0.012062017,1.801985957,0.768528849,0.237042396,-0.000245341,3.327222228,0.354781558,0.000273036,-0.001262827,1.450025603,-7.017093,109.155,127.4767
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,1,0.311098613,0.049456188,-0.031974289,1.250807943,0.392376336,-0.127238538,0.001523551,1.563557121,0.789783142,0.105136145,0.000442154,3.405406801,0.341844144,0.060764756,-0.004571383,1.593841707,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,2,0.315786104,-0.010635358,-0.016468294,1.396801119,0.361227683,0.08642303,0.010720883,1.451336433,0.788794375,0.193803756,0.001093537,3.302485079,0.338169443,0.068046829,-0.026751624,1.438160485,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,3,0.311099886,-0.018763394,0.00839544,1.186209731,0.38214712,-0.036589196,-0.035368781,1.512421975,0.780865534,0.255046334,-0.019338561,3.759057012,0.34631925,0.030426577,0.008436854,1.599448159,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,4,0.309994563,0.037179414,-0.003581598,1.396587714,0.395363008,0.149277092,-0.015286362,1.732662064,0.784325088,0.385617825,-0.002914778,3.605901923,0.344625743,0.058476758,-0.0218351,1.481031691,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,5,0.317593572,0.124971337,0.012081309,1.327776402,0.401434601,0.205279268,-0.008322689,1.965354305,0.777913749,0.349910864,-0.017523789,3.441311978,0.351992519,0.066940375,-0.004559058,1.749153887,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,6,0.31129534,0.038680944,-0.025274946,1.367075702,0.394495293,0.059685599,0.008437595,1.663834046,0.778865086,0.349278009,-0.024703575,3.699831498,0.349991941,0.094644305,-0.005381707,1.436122298,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,7,0.316928493,0.151780061,-0.005027786,1.448639577,0.371133571,0.082884593,0.035311485,1.651388247,0.771381746,0.282878724,0.009918823,3.769830746,0.342423918,-0.0160628,0.000596218,1.472657119,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,8,0.318186909,0.05298925,-0.003063237,1.299785222,0.376772214,0.002281438,0.006453651,1.558658155,0.782943833,0.126767068,-0.009342916,3.743708666,0.339807822,0.054481083,-0.014052571,1.348893711,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,9,0.312031495,0.010758494,-0.00802438,1.295011919,0.351802645,-0.02894362,-0.00557901,1.410492779,0.796425835,0.092419544,-0.007435189,3.226076495,0.330940986,0.040366266,-0.035195172,1.355881089,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325141839.tdms,10,0.319985804,0.094022766,-0.008946279,1.377695837,0.336169672,0.060632873,-0.009122599,1.506907948,0.781661525,0.160463653,-0.007221155,3.811981116,0.325747741,0.075840445,0.009801194,1.361115228,-7.265286,108.0508,127.7106
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,1,0.317281585,0.00710282,-0.007291765,1.324909044,0.372122653,0.115546753,-0.01547709,1.595031444,0.785116068,0.171596707,-0.009458651,3.56940359,0.343873395,0.05722554,0.026171465,1.509951634,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,2,0.315998338,0.026597325,0.01790266,1.421236551,0.408440749,0.002922186,0.002824445,1.89535342,0.810542876,0.177520234,0.004778709,3.597652048,0.361252752,0.024959279,-0.001852258,1.71820235,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,3,0.317999714,0.067247508,0.002412214,1.576016987,0.385635922,0.011786312,0.015855831,1.629560889,0.777049883,0.300157825,0.003512007,3.753500257,0.353852,0.100400439,0.020825052,1.547059404,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,4,0.318313771,-0.00933981,-0.000144357,1.509437608,0.380196364,0.109017347,-0.001443725,1.689141003,0.816534436,0.32830102,-0.01637124,3.612548637,0.352205986,0.13441667,0.004264582,1.690488069,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,5,0.315319984,-0.017687834,-0.010057302,1.305362365,0.453232147,-0.061903608,-0.043697885,1.86787205,0.787056368,0.238966893,-0.019983384,3.485861592,0.374149545,0.058749873,0.010842231,1.716699749,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,6,0.311234038,0.001836124,-0.007707351,1.291798218,0.468568272,-0.089971369,-0.016989956,1.904771777,0.798692528,0.339948596,0.008299409,3.697933456,0.382870249,0.037261498,0.012233784,1.786606853,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,7,0.31665567,0.054029713,0.012056709,1.33121986,0.464722091,-0.165423404,-0.028517706,1.765055444,0.801642357,0.392814452,0.007366602,4.230548572,0.384941215,0.103848051,0.009008435,1.665845441,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,8,0.315638075,0.030765889,0.014600935,1.47399054,0.438671683,-0.23219291,0.027736999,1.537886929,0.792069021,0.284168316,-0.007241527,3.661490976,0.377414016,-0.007227301,0.006588449,1.525786858,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,9,0.318517807,0.006578375,-0.003367097,1.426549337,0.403544241,-0.121118037,0.001601992,1.676831927,0.792492721,0.182928889,-0.007734022,3.537765077,0.360599487,0.016155506,0.001526063,1.489339049,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325142839.tdms,10,0.319122663,0.037443145,-0.021361992,1.347500098,0.453783603,0.291171639,-6.25E-05,2.187455718,0.788522511,0.174156086,-0.001408961,3.498511098,0.379641462,0.062329573,0.006674343,1.788257296,-8.74071,107.6205,128.1837
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,1,0.323792227,0.018267135,-0.003486213,1.30987618,0.406105484,-0.043300325,-0.01006796,1.642983042,0.795152063,0.306674567,0.006206529,4.442556705,0.375883891,-0.021434661,-0.008908947,1.512933097,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,2,0.320884165,-0.008922264,0.005514072,1.281535045,0.455332194,-0.104433933,0.028936535,1.855723625,0.795681796,0.290567851,-0.004067342,3.494245262,0.388736799,0.062527146,-0.003264771,1.652051781,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,3,0.319857674,0.029693477,0.00570087,1.257834079,0.428733972,-0.082229979,0.033764806,1.624764582,0.814765376,0.460303306,0.004217268,4.136547945,0.385359547,0.019479737,-0.004978219,1.684218515,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,4,0.32888534,0.042846694,0.001846075,1.297331234,0.445207966,0.090022664,0.00218396,1.904190121,0.811184458,0.256961333,-0.016316795,3.59672665,0.384326593,0.034385115,0.010016134,1.853667513,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,5,0.325042219,0.002730812,-0.007175543,1.353249262,0.42408407,0.167208005,0.025871745,2.294958109,0.808593055,0.097905292,-0.011018377,3.293821046,0.379337547,0.012228066,-0.024353419,1.476101076,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,6,0.328930663,0.043949301,0.008667754,1.606478923,0.398173191,0.055693381,0.029432225,1.761931798,0.810521267,0.200394799,-0.004102496,3.841742975,0.369965502,0.04446695,0.018738518,1.603505675,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,7,0.32486872,-0.025997305,-0.011722082,1.350715465,0.4331005,0.071496688,0.010005452,1.852403411,0.827871352,0.198978088,0.003443038,3.725974228,0.377944268,0.07009924,0.014676654,1.698313145,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,8,0.321187193,0.050190589,-0.032155541,1.343329303,0.437455794,0.140188669,-0.000111894,2.058482082,0.815089823,0.337393929,-0.007591898,4.414160758,0.378678926,0.02906133,0.016469004,1.656356883,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,9,0.321208109,0.072722355,-0.026436403,1.467982748,0.413577816,-0.049941415,-0.014155116,1.815079381,0.814779487,0.230905038,-0.010922284,3.692248339,0.373772785,0.024313179,0.028910569,1.443719711,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325143839.tdms,10,0.322387034,0.040866936,-0.000238018,1.340022772,0.417244961,-0.037224237,-0.003105057,1.763188702,0.790707118,0.276786195,-0.000403579,3.783496448,0.376942415,-0.012631331,0.008635902,1.603911457,-9.055611,108.936,128.3155
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,1,0.322255611,0.047977735,-0.005933712,1.408250805,0.392459894,0.000180752,-0.014971429,1.539315454,0.820072135,0.235976714,0.010810864,3.735496508,0.366014228,-0.045150228,0.004172905,1.42688878,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,2,0.323580765,0.043640462,-0.006696011,1.4122026,0.400008738,0.093497517,-0.045796513,1.825006153,0.826683457,0.253551294,-0.008714612,3.957383004,0.374618372,-0.060826958,-0.020590367,1.494757677,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,3,0.324070432,-0.017397884,0.008884104,1.291941951,0.393756507,0.066983126,0.003410424,1.652670456,0.832292324,0.150191888,-0.017897966,3.58254187,0.382827609,-0.010441374,-0.01307178,1.465596079,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,4,0.318570286,0.111620272,0.009010835,1.393144987,0.373948625,0.064136554,0.01553607,1.652085903,0.822451387,0.271504696,-0.019641742,4.148003749,0.366377748,0.039428388,-0.000803992,1.417351635,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,5,0.325388937,0.018027907,0.021850686,1.456326657,0.407274623,-0.061866162,0.012485081,1.620562305,0.828368507,0.339773117,-0.015219929,3.871621674,0.370768199,0.03580519,0.017612678,1.575579102,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,6,0.326801903,0.054143433,0.012908537,1.395278877,0.428390249,0.091951585,-0.001426146,1.801982782,0.838046384,0.307014036,-0.024169828,4.279582151,0.376058271,0.113204656,-0.0085921,1.73102511,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,7,0.324732502,0.112273425,-0.007198507,1.580866682,0.440325898,0.027434332,0.03013976,1.743875447,0.827739675,0.270841364,-0.001098015,3.8224615,0.387582566,0.079725047,-0.005268642,1.926698946,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,8,0.320114357,0.01015402,0.001307819,1.226569263,0.429111571,0.04165589,-0.000673842,1.929432121,0.825083763,0.115442838,0.010839356,3.737728409,0.384661404,-0.06645578,-0.020180206,1.704956213,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,9,0.32683154,0.020613225,0.023121124,1.315002493,0.416935818,-0.018016431,-0.002664409,1.699504833,0.827986665,0.152319113,-0.009462273,3.73540399,0.383208175,0.073428143,-0.013282466,1.632703029,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325144839.tdms,10,0.326569186,0.05120372,0.004468354,1.512864667,0.420397375,-0.13240954,-0.005233908,1.569553954,0.815918602,0.174892094,-0.017695058,3.452859015,0.381395375,0.010572732,-0.000539854,1.510603394,-7.679268,110.4555,122.0326
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325145839.tdms,1,0.326094035,0.023608691,-0.007880128,1.3723007,0.404490769,0.161089311,0.032957517,1.809875562,0.834918384,0.081165331,0.016519954,3.705412039,0.378942535,0.016594981,-0.002157845,1.60037229,-8.440524,109.6273,124.8826
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325145839.tdms,2,0.33180641,0.033669166,-0.012707506,1.277667604,0.388080469,0.000687782,-0.023162646,1.633347444,0.830235353,0.249922177,0.012637585,3.689948787,0.380523536,-0.009018236,-0.01661533,1.542859868,-8.440524,109.6273,124.8826
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325145839.tdms,3,0.334924278,-0.016703154,-0.015880293,1.359945196,0.406158219,0.040116438,-0.035739587,1.756080004,0.816461628,0.310278065,-0.016438599,4.240356889,0.384477861,0.043353167,-0.000823637,1.577190531,-8.440524,109.6273,124.8826
Train1,modified_KIMM Simulator_KIMM Bearing Test_20160325145839.tdms,4,0.332535057,0.08569223,8.98E-05,1.424019336,0.424601843,-0.064083911,-0.01321832,1.566342144,0.830699911,0.33781953,-0.009261426,3.944464293,0.392919421,0.01219417,-0.014277492,1.610006695,-8.440524,109.6273,124.8826
